geneId	total	isoform_def	isoform_undef
Eif2b1	71	54	17
Phlda3	32	28	4
Cln3	10	1	9
Phlda1	68	50	18
Cln5	1	1	0
Phldb1	14	1	13
Cln6	3	2	1
Cln8	24	14	10
Tnfrsf12a	4	3	1
Rpl23a	1003	947	56
Meis2	736	51	685
Hspe1	785	747	38
Meis3	65	41	24
Ttc39c	19	12	7
Gla	4	2	2
Ttc39b	4	1	3
Strip1	64	40	24
Emc10	271	209	62
Eif2ak1	39	17	22
Eif2ak2	4	0	4
Eif2ak3	5	3	2
Eif2ak4	10	1	9
Runx1t1	172	17	155
Cep192	3	0	3
Pask	5	2	3
Gls	24	1	23
Trp53i13	14	3	11
Trp53i11	111	26	85
Zfp830	44	44	0
Clpb	25	15	10
Sox30	1	0	1
Endov	20	7	13
Zfp839	8	0	8
Ndst1	13	0	13
Ndst2	3	0	3
Parg	20	1	19
Ndst3	10	7	3
Ndst4	1	0	1
Tecpr1	56	35	21
Parn	20	3	17
Clp1	14	9	5
Prr18	17	4	13
Tecpr2	6	0	6
Prr11	11	3	8
Endog	22	20	2
Prr12	33	6	27
Prr13	88	71	17
Parl	78	68	10
Gm17324	1	1	0
Prr14	39	22	17
Ranbp3	58	23	35
Ranbp2	11	0	11
Zfp825	11	8	3
Prtg	1	0	1
Ranbp1	791	494	297
Bin3	27	12	15
Bin1	88	13	75
Fdx1	21	17	4
Zfp821	109	51	58
Zfp820	3	0	3
Axin1	13	1	12
Etfdh	16	9	7
Brat1	2	1	1
Axin2	7	3	4
Epha10	1	0	1
Ranbp9	13	2	11
Slc25a51	96	40	56
Zfp827	25	1	24
Slc25a53	8	3	5
Ranbp6	19	18	1
Gne	7	5	2
Rad21	89	9	80
Pdgfd	1	0	1
Xpa	89	68	21
Xpc	23	3	20
Gns	16	3	13
Ska3	9	2	7
Ska2	69	52	17
Acad11	2	1	1
Ska1	22	17	5
Acad10	1	0	1
Zfp811	26	0	26
Hif1a	71	4	67
Fuca2	6	4	2
Fuca1	37	36	1
Zfp810	8	4	4
Pdgfa	35	22	13
Slc25a44	18	7	11
Sox12	92	90	2
Zfp819	1	0	1
Sox11	1835	1821	14
Slc25a46	57	14	43
Slc25a47	5	0	5
Sox13	1	0	1
Slc25a40	2	2	0
Fbll1	19	19	0
Slc25a42	2	0	2
Sap130	8	0	8
Parp12	1	0	1
Parp16	1	1	0
B4gat1	32	28	4
Tesk2	3	0	3
Tesk1	27	3	24
Clpp	164	141	23
Pik3c2b	10	5	5
Rad17	23	6	17
Pik3c2a	21	17	4
Stk38l	8	5	3
Rad18	17	5	12
Prr36	38	0	38
Clpx	35	18	17
Zfp800	26	10	16
Slc25a37	5	2	3
Slc25a38	39	38	1
Slc25a39	34	28	6
Slc25a33	39	33	6
Zfp809	1	0	1
Fdxr	25	9	16
Ino80	15	0	15
Slc25a35	1	1	0
Slc25a36	24	6	18
Sox21	24	23	1
Parp11	35	26	9
Slc25a32	1	0	1
Mios	8	1	7
Pabpc1	449	273	176
Slmap	27	0	27
Zfp870	4	0	4
Pawr	2	0	2
Csrp2bp	4	2	2
Gpt	1	1	0
Zfp872	3	1	2
Zfp871	82	15	67
Ing1	100	66	34
Ing4	222	125	97
Fbln7	3	1	2
Ing5	7	3	4
Ing2	58	44	14
Slc4a1ap	37	15	22
Ing3	37	9	28
Zfp879	3	1	2
Slc25a26	5	2	3
Srp68	49	37	12
Hif3a	1	0	1
Slc25a27	11	0	11
Zfp873	4	4	0
Clta	587	527	60
Slc25a28	9	3	6
Cltb	123	105	18
Slc25a29	30	21	9
Cltc	53	3	50
Pabpc4	42	17	25
Slc25a22	33	23	10
Pabpc5	3	2	1
Slc25a23	67	11	56
Slc25a24	1	1	0
Fbln1	33	24	9
Slc25a25	28	24	4
Fbln2	11	1	10
Ciao1	39	34	5
Slc25a20	24	18	6
Fbln5	1	1	0
Slc25a21	1	0	1
Cdca8	177	143	34
Cdca7	109	63	46
Map6d1	1	1	0
Cdca5	18	16	2
Cdca4	45	43	2
Pax6	89	9	80
Srp72	163	26	137
Cdca3	138	86	52
Cdca2	43	11	32
Ralgapb	12	1	11
Slc25a19	37	20	17
Zfp867	7	4	3
Zfp866	9	0	9
Arglu1	193	27	166
Zfp868	21	7	14
Slc25a15	6	1	5
Rpl22l1	950	766	184
Slc25a16	17	10	7
Slc25a17	101	67	34
Zfp865	7	7	0
Slc25a18	1	1	0
Slc25a11	146	113	33
C1galt1	4	1	3
Slc25a12	31	5	26
Slc25a13	4	1	3
Slc25a14	59	21	38
Slc25a10	20	18	2
Smpd2	19	11	8
Wwox	11	1	10
Smpd3	11	2	9
Smpd4	22	6	16
Grn	28	11	17
Smpd5	9	1	8
Smpd1	47	34	13
Rabl2	43	23	20
Ypel1	122	91	31
Pnpla6	8	0	8
Pnpla3	2	1	1
Piezo2	1	0	1
Zfp850	2	1	1
Rabl3	16	4	12
Ypel4	12	6	6
Rabl6	114	23	91
Ypel5	51	28	23
Gm17315	2	0	2
Pnpla2	21	15	6
Ypel2	14	10	4
Ypel3	329	276	53
Rybp	13	1	12
Golm1	21	8	13
Mirg	1	1	0
Pnpla7	1	0	1
Gsc	1	1	0
Pnpla8	79	39	40
Faim2	6	4	2
Inha	12	10	2
Dazap1	328	210	118
Ube4b	41	10	31
Ube4a	22	1	21
Dazap2	84	26	58
Rabif	38	31	7
Mis18a	43	38	5
Gsn	4	3	1
Fancd2	3	2	1
Gss	7	5	2
Gsr	60	24	36
Wwp1	7	0	7
Wwp2	18	7	11
Elof1	189	179	10
Samd8	20	0	20
Crlf2	19	7	12
Crlf1	40	18	22
Lims1	47	29	18
Mzt1	124	112	12
Mzt2	62	62	0
Samd5	1	0	1
Crlf3	24	22	2
Ktn1	128	0	128
Samd1	7	2	5
Zfp846	9	8	1
Mapk8ip1	95	11	84
Mapk8ip2	62	21	41
Lfng	14	11	3
Mapk8ip3	32	4	28
Arfip2	63	46	17
Cluh	6	0	6
Prpf39	9	0	9
Tpst1	20	15	5
Tpst2	25	14	11
Marveld1	4	4	0
Slc9a3r1	39	26	13
Slc9a3r2	7	4	3
Cnpy4	8	7	1
Marveld3	1	1	0
Slc25a3	628	573	55
Slc25a1	50	17	33
Prpf31	96	53	43
Rictor	13	0	13
Tceal1	44	38	6
Mitf	1	1	0
Tceal3	33	24	9
Ebag9	18	13	5
Tceal6	18	16	2
Bzw2	658	447	211
Tceal5	31	18	13
Bzw1	283	146	137
Inip	55	35	20
Tceal8	177	160	17
Sh3bgrl3	334	325	9
Sh3bgrl2	12	9	3
Sh3yl1	43	34	9
Tor1a	96	86	10
Mgrn1	46	22	24
Xist	1827	7	1820
Tor1b	16	5	11
Tnik	142	91	51
Rhcg	2	0	2
Tpd52	18	8	10
Tnfaip8l1	6	5	1
Tor2a	50	40	10
Cnpy3	53	43	10
Cnpy2	190	174	16
Prpf19	197	122	75
Cnpy1	2	1	1
Prpf18	28	10	18
Bivm	19	8	11
Dync1li2	57	16	41
Rad9a	11	5	6
Dync1li1	108	53	55
Rad9b	11	10	1
Cd164	31	3	28
Rheb	235	223	12
Slc38a3	5	3	2
Slc38a2	92	0	92
Slc38a9	13	8	5
Slc38a7	7	0	7
Slc38a6	5	0	5
Chordc1	59	20	39
Ghdc	3	1	2
Wfs1	6	0	6
Slc38a1	115	86	29
Tnk2	21	2	19
Tnk1	1	0	1
Skiv2l	24	5	19
M6pr	32	24	8
Adcyap1r1	28	0	28
Gripap1	71	3	68
Hspa4l	41	4	37
Chodl	4	3	1
Hilpda	72	71	1
Ly6e	51	50	1
Rab11fip2	70	0	70
Rab11fip3	10	0	10
Efcab14	19	9	10
Rab11fip4	22	0	22
Rab11fip5	4	2	2
Ly6h	552	444	108
Efcab11	14	13	1
Ntan1	226	122	104
Shank2	6	0	6
Shank1	23	0	23
Gon4l	105	0	105
Shank3	1	0	1
Dmxl2	19	0	19
Dmxl1	25	11	14
Sh3bgrl	284	155	129
Mbtd1	90	5	85
Dzip1l	10	1	9
Psd3	12	2	10
Gyg	17	14	3
Opa1	35	3	32
Opa3	55	52	3
Psd2	13	1	12
Slc12a8	1	0	1
Slc12a9	13	6	7
Mospd3	45	39	6
Slc12a6	11	0	11
Mospd2	16	8	8
Slc12a7	2	0	2
Mospd1	47	22	25
Lpar4	5	2	3
Arhgap10	9	1	8
Ift122	34	28	6
Lpar2	6	3	3
Lpar1	7	2	5
Arhgap12	24	11	13
Slc12a4	2	2	0
Arhgap19	1	0	1
Slc12a5	2	0	2
Arhgap18	5	3	2
Fech	17	10	7
Tnks	17	6	11
Slc12a2	10	0	10
Arhgap17	12	10	2
Ly96	2	2	0
Pcdh1	5	2	3
Prps1	56	46	10
Prps2	17	4	13
Cd151	39	23	16
Psap	234	125	109
Esco1	15	1	14
Esco2	52	11	41
Skil	19	11	8
Arhgap21	36	2	34
Arhgap20	17	7	10
Rlbp1	96	65	31
Cyr61	55	30	25
Ctnnal1	3	0	3
Arhgap24	1	0	1
Arhgap23	14	0	14
Kansl3	47	22	25
Arhgap29	6	1	5
Kansl1	48	1	47
Arhgap28	5	0	5
Kansl2	79	34	45
Tango2	32	5	27
Tango6	1	0	1
Zfand6	166	117	49
Pcdh8	69	64	5
Mcfd2	31	24	7
Pcdh7	18	4	14
Zfand5	212	155	57
Zfand4	6	0	6
Pcdh9	67	32	35
Zfand3	64	26	38
Islr2	212	55	157
Zfand1	26	19	7
Acvr1b	9	1	8
Arhgap33	65	4	61
Arhgap32	26	0	26
Arhgap31	13	1	12
Tcerg1	122	0	122
Mapk12	5	3	2
Rad51	31	24	7
Rad50	45	0	45
Mapk14	20	5	15
Arhgap35	35	0	35
Mapk15	2	0	2
Rad52	21	6	15
Tagap	3	0	3
Arhgap39	30	21	9
C530050E15Rik	1	0	1
Stub1	298	231	67
Mapkap1	66	16	50
Ntrk2	65	14	51
RP23-60P18.10	3	0	3
Ntrk3	105	22	83
Plod3	10	2	8
Acvr2a	23	4	19
Esf1	86	0	86
Plod1	3	0	3
Capns1	140	105	35
Slc25a5	549	496	53
Plod2	6	4	2
Acvr2b	45	23	22
Slc25a4	1401	1336	65
Arhgap44	2	0	2
Rchy1	101	88	13
Ehbp1	34	0	34
Mapk10	62	11	51
Arhgap42	17	0	17
Mapk11	30	12	18
Pyurf	18	17	1
Xlr4a	1	1	0
Mgat5	11	0	11
Xlr4b	2	1	1
Aldh5a1	8	2	6
Mgat2	79	79	0
Trib3	1	1	0
Mgat1	22	10	12
Mgat3	15	1	14
Sostdc1	6	5	1
Trib2	41	11	30
Trib1	17	11	6
Dpf1	144	71	73
Cmc1	47	37	10
Iffo2	2	0	2
Dpf2	76	49	27
Cmc2	80	71	9
Dpf3	3	1	2
Cirbp	471	419	52
Cmas	116	64	52
Tmem222	96	87	9
Skp2	38	23	15
Tns3	15	1	14
Iffo1	25	10	15
Tns1	3	3	0
Tmem231	4	2	2
Tmem230	59	50	9
Ebf1	120	1	119
Ebf2	1	0	1
Ebf3	2	1	1
Ebf4	2	0	2
Actl6a	185	154	31
Actl6b	236	134	102
Apaf1	6	0	6
Tmem237	67	0	67
Tmem238	19	19	0
Kalrn	19	1	18
Tmem234	203	130	73
2700046G09Rik	2	1	1
Mid1ip1	81	56	25
Mettl25	7	2	5
Insr	11	10	1
Mettl22	31	25	6
Henmt1	3	2	1
Mettl23	132	118	14
Ebi3	9	0	9
Tbl1x	93	31	62
Nmd3	54	26	28
2410015M20Rik	324	270	54
Tmem208	140	116	24
Dph2	17	9	8
Bsdc1	33	16	17
Dph3	106	98	8
Tmem209	10	7	3
Hspb11	57	45	12
Dph5	29	24	5
Tmem203	21	20	1
Dph6	12	5	7
Tmem206	28	19	9
Dph7	26	12	14
Tmem205	42	37	5
Tmem201	36	2	34
Mettl10	82	53	29
Aimp2	95	85	10
Lpar6	14	14	0
Aimp1	199	129	70
Srfbp1	6	3	3
Mettl13	17	13	4
Mettl14	10	4	6
Mettl17	20	7	13
Spag17os	1	0	1
Mettl18	3	3	0
Mettl15	16	1	15
Mettl16	73	28	45
Sugp1	36	10	26
Sugp2	41	7	34
Phtf2	10	1	9
Cmbl	1	1	0
Tmem219	47	30	17
Tmem218	27	24	3
Insc	3	0	3
Jakmip2	69	30	39
Jakmip3	3	0	3
Tmem214	20	10	10
C230021G24Rik	1	0	1
Jakmip1	53	13	40
Tmem216	26	20	6
Phtf1	20	8	12
Ryr1	11	4	7
Tmem261	149	147	2
Tmem263	27	19	8
Fen1	51	39	12
Tmem260	5	5	0
Pcf11	59	31	28
Rhog	7	4	3
Rhof	6	5	1
Rhoc	23	23	0
Rhod	1	1	0
Rhoa	152	141	11
Rhob	122	121	1
Ryr3	8	6	2
Hbs1l	51	34	17
Suz12	27	2	25
Pbrm1	186	0	186
Gys1	8	0	8
Lrrc14	19	7	12
Tceanc	3	3	0
Ammecr1	6	0	6
Rhou	7	0	7
Rhov	19	17	2
Tmem266	1	0	1
Rhoq	5	0	5
Gypa	9	7	2
Intu	4	0	4
Zadh2	8	2	6
Gypc	5	4	1
Nme2	6	0	6
Nfe2l3	9	6	3
Nme5	1	1	0
Nme4	29	15	14
Nfe2l1	23	4	19
Nfe2l2	15	10	5
Nme1	40	0	40
Hck	1	1	0
Tagln	1	1	0
Cacna2d1	49	12	37
Nme7	38	20	18
Nme6	42	23	19
Lpcat1	56	38	18
Cacna2d3	12	1	11
Cacna2d2	15	13	2
Wfdc2	5	5	0
Tmem240	8	4	4
Tmem242	85	78	7
Tmem241	3	0	3
Lpcat3	13	9	4
Lpcat2	1	0	1
Atmin	21	3	18
Mpv17l	9	3	6
Tmem248	24	9	15
Vegfa	35	1	34
Nudt2	88	63	25
Nudt1	18	15	3
Nudt4	113	69	44
Hdx	2	0	2
Tmem243	37	37	0
Nudt3	102	55	47
Sepsecs	4	3	1
Tmem246	33	27	6
Vegfc	2	2	0
Nudt6	2	1	1
Tmem245	19	1	18
Vegfb	70	37	33
Nudt5	45	2	43
Invs	7	2	5
Tmem251	36	21	15
Nudt8	53	45	8
Pcmtd2	37	12	25
Nfil3	27	23	4
Nudt9	51	36	15
Aggf1	64	19	45
Pcmtd1	75	23	52
Oraov1	28	23	5
Lrrc28	20	4	16
Epm2a	3	1	2
Lrrc24	18	2	16
Eif2s3x	109	22	87
Tmem259	22	6	16
Lrrc20	11	2	9
Tmem258	166	118	48
Faap24	30	26	4
Tmem256	201	145	56
Faap20	116	108	8
Syce2	72	46	26
Sntg2	1	0	1
Sntg1	2	1	1
Npy1r	9	0	9
Atp8a1	13	11	2
Atp8a2	11	1	10
Zfp790	4	4	0
Cmip	108	18	90
Lrrc56	5	0	5
Ssc4d	1	0	1
Lrrc57	24	17	7
Lrrc58	179	14	165
Zfp799	10	2	8
Lrrc59	117	88	29
Cacybp	404	275	129
Lrrc55	2	0	2
Supv3l1	11	6	5
Lrrc51	7	3	4
Hgf	2	0	2
Cachd1	20	1	19
Zfp784	4	2	2
Dpm1	6	0	6
Lrrc49	61	26	35
Dpm2	93	81	12
Dpm3	50	50	0
Lrrc45	37	14	23
Zfp786	25	24	1
Hgs	77	26	51
Lrrc47	32	15	17
Zfp788	13	5	8
Zfp787	28	26	2
Lrrc41	39	17	22
Lrrc42	53	44	9
Dpy19l3	15	4	11
Dpy19l1	42	1	41
Fahd2a	21	18	3
Camsap3	13	2	11
Cdc25c	18	6	12
Cdc25b	27	12	15
Lrrc40	20	11	9
Traf3ip1	18	1	17
Cdc25a	23	4	19
Camsap2	37	0	37
Camsap1	58	6	52
Ccpg1	1	1	0
Cep250	15	1	14
Zfp771	98	57	41
Xpnpep1	63	22	41
Zfp770	34	19	15
Zfp773	8	4	4
Xpnpep3	4	1	3
Zfp772	6	6	0
Myh10	112	4	108
Dpp3	51	21	30
Pdha1	90	62	28
Dpp6	9	8	1
Dpp7	8	3	5
Dpp8	11	5	6
Zfp775	7	0	7
Oxnad1	25	13	12
Dpp9	29	7	22
Zfp777	10	1	9
Alg13	16	7	9
Alg14	20	15	5
Ebpl	57	49	8
Alg11	7	2	5
Alg12	3	0	3
Amhr2	1	0	1
Slc9a1	7	1	6
Tjap1	22	0	22
Lrrc73	27	18	9
Slc9a5	8	1	7
Opn3	1	1	0
Slc9a8	19	8	11
Slc9a6	10	3	7
Slc9a7	1	0	1
Zfp760	9	1	8
Lrrc4b	69	12	57
Lrrc4c	9	4	5
Cml1	6	6	0
Hk1	54	14	40
Zfp768	21	11	10
Vcam1	16	8	8
Zfp764	5	3	2
Zfp763	16	7	9
Calcoco1	23	11	12
Cab39l	11	7	4
Psph	53	15	38
Slc9b2	1	0	1
Fosl2	4	2	2
Lrrc61	8	0	8
Lypd6b	1	0	1
Suv420h2	32	14	18
Grem1	2	0	2
Suv420h1	55	2	53
Tgif1	5	4	1
Tgif2	37	12	25
Fra10ac1	47	16	31
Cd99l2	39	20	19
Rasal2	48	5	43
Rpl36a	870	752	118
Anks3	22	5	17
Anks1	7	0	7
Gm6297	5	0	5
Pbxip1	10	0	10
Urb1	8	5	3
Urb2	1	0	1
Rpl37a	824	742	82
Anks6	1	0	1
Sidt2	13	0	13
Gtf3c2	17	0	17
Ngly1	20	12	8
Gtf3c1	29	1	28
Gtf3c4	14	2	12
Gtf3c3	10	3	7
Gtf3c6	78	63	15
Gtf3c5	24	12	12
Sgol1	19	3	16
Hoxa9	2	2	0
Hlf	1	0	1
Dact1	27	10	17
Hn1	2157	846	1311
S100b	6	0	6
Snta1	14	11	3
Cep290	39	0	39
Tob2	21	21	0
Tob1	72	59	13
Dact3	16	3	13
Dact2	1	0	1
Clstn1	80	11	69
Clstn2	29	0	29
Clstn3	13	5	8
Tor1aip2	57	34	23
Spidr	8	3	5
Tor1aip1	21	14	7
Ablim1	19	0	19
Mapkapk2	15	7	8
Xlr3c	5	0	5
Cttnbp2nl	43	12	31
Ablim3	7	0	7
Xlr3a	4	2	2
Lgi1	9	6	3
Xlr3b	13	10	3
Ackr3	31	25	6
Sugt1	139	1	138
Ackr1	5	0	5
Lrrc8a	6	0	6
Sntb2	3	2	1
Lrrc8b	8	0	8
Lrrc8c	5	1	4
Lrrc8d	23	0	23
Aloxe3	1	0	1
Ssrp1	279	80	199
Cep295	70	0	70
Rpl35a	941	652	289
Mknk2	23	1	22
Mknk1	10	3	7
Pstk	31	23	8
Zpr1	61	47	14
Hmox1	2	1	1
Hmox2	93	75	18
Ptf1a	1	1	0
Zfp712	2	1	1
Zfp715	7	1	6
Catsper2	2	0	2
Optc	2	1	1
Zfp711	18	2	16
Zfp710	10	3	7
Rmdn3	44	16	28
Rmdn1	7	0	7
Crmp1	644	523	121
Rmdn2	1	1	0
Mkln1	66	57	9
Optn	2	0	2
Zfp719	11	4	7
Uaca	4	0	4
Prom1	7	1	6
Dleu7	22	20	2
Zfp704	54	3	51
Zfp703	26	12	14
Fez2	29	25	4
Fez1	651	516	135
Zfp709	3	0	3
Nutf2	35	17	18
Zfp706	313	285	28
Begain	10	0	10
Zfp707	21	20	1
Rad51c	8	1	7
Adprh	149	127	22
Rsl1d1	205	137	68
Rad51d	12	9	3
Cspp1	85	43	42
Man1c1	2	0	2
Adprm	20	11	9
Uri1	36	19	17
Bard1	3	0	3
Grtp1	17	15	2
Lgmn	22	19	3
Scrib	21	1	20
Toe1	29	15	14
Jag2	4	1	3
Jag1	2	0	2
Man1b1	23	7	16
Pbx3	28	12	16
Pbx2	14	5	9
Snai1	1	1	0
Pbx4	49	13	36
Pbx1	623	64	559
Tprgl	115	92	23
L3mbtl3	15	4	11
L3mbtl2	19	7	12
Arhgef10l	5	0	5
Ago4	13	3	10
Gmeb2	9	2	7
Ago3	27	0	27
Gmeb1	60	12	48
Ago2	45	0	45
Ago1	59	0	59
Nmt2	50	11	39
Naif1	2	0	2
Nmt1	14	5	9
Akr1a1	642	545	97
Hrk	17	1	16
Terf2	26	3	23
Scaf8	17	0	17
Terf1	39	17	22
Samm50	102	87	15
Man1a2	27	0	27
Kdm8	1	1	0
Zfp759	1	0	1
Zfp758	8	4	4
Ctbp1	368	269	99
Sgms1	5	1	4
Ctbp2	27	0	27
Dpyd	2	2	0
Akr1b3	81	72	9
Akr1b8	2	2	0
Jak3	1	0	1
Jak2	14	0	14
Jak1	31	1	30
Slbp	110	84	26
Hcfc1r1	254	220	34
Noc4l	34	26	8
Ano10	16	8	8
Zfp740	35	1	34
Lin52	3	1	2
Lin54	26	5	21
Zfp746	16	14	2
Psenen	261	244	17
Zfp748	3	1	2
Zfp747	4	1	3
Slco5a1	25	0	25
Hlcs	6	6	0
Osgin2	20	6	14
Rassf7	8	4	4
C1galt1c1	10	7	3
Agtrap	4	0	4
Rassf1	60	39	21
Ncor1	275	30	245
Rassf2	19	0	19
Gm17430	1	1	0
Ncor2	44	0	44
Noc3l	14	4	10
Rassf3	1	0	1
Rassf4	6	4	2
Urm1	72	58	14
Htt	19	10	9
Shprh	25	5	20
Agps	5	0	5
Zfp738	11	8	3
Sncaip	33	3	30
Jam3	41	37	4
Jam2	12	0	12
Ric3	29	15	14
Cx3cl1	1	0	1
Ric1	5	0	5
Noc2l	31	6	25
Slf1	76	21	55
Pdzd11	110	93	17
Map7d2	18	0	18
Smoc1	8	3	5
Map7d1	102	21	81
Prok2	2	1	1
Timp1	2	2	0
Otulin	23	13	10
Rad54l	25	3	22
Ric8	69	57	12
Timp3	22	1	21
Jrkl	1	1	0
Nucb1	23	9	14
Timp2	51	32	19
Scrg1	31	30	1
Ifitm2	52	52	0
Timp4	2	0	2
Nucb2	17	8	9
Ifitm3	5	5	0
Zeb2os	15	13	2
Itgb1bp1	52	40	12
Tead3	4	0	4
Yy1	80	24	56
Itgb1bp2	1	0	1
Tead2	112	83	29
Ifitm7	1	1	0
Tead1	25	20	5
Gid4	21	6	15
Lin37	40	29	11
Tagap1	12	0	12
Akr1e1	64	55	9
Gid8	65	53	12
Lgr4	1	0	1
Phyhip	2	0	2
Gzf1	24	0	24
Rad54b	6	2	4
Scaf1	31	2	29
Scaf4	14	0	14
Scrt2	25	0	25
Prosc	20	17	3
Lbhd1	2	0	2
Rif1	40	1	39
Fam206a	18	6	12
Mtfmt	25	18	7
Ecel1	3	1	2
Tom1	1	1	0
Arfgap3	16	8	8
Arfgap2	83	21	62
Slc37a4	10	4	6
Cryba2	1	1	0
Arfgap1	62	10	52
Agrp	1	0	1
Slc37a3	21	6	15
Agrn	40	0	40
CT868723.1	1	0	1
Aebp2	8	7	1
Ermard	16	1	15
Slc37a1	2	1	1
Ubtd1	8	4	4
Ubtd2	10	7	3
Fam207a	35	27	8
Pacrgl	13	11	2
Ifi203	2	0	2
Btf3l4	266	206	60
Sall3	15	0	15
Crybb3	1	0	1
Sall2	17	3	14
Sall1	8	0	8
Htatsf1	98	23	75
Uap1	63	50	13
S100a1	4	4	0
Snrpf	321	283	38
Fam208a	23	8	15
Uros	9	6	3
Snrpe	682	543	139
Aagab	24	15	9
Snrpg	81	32	49
Fam208b	21	3	18
Atp9b	15	3	12
Snrpb	552	514	38
Snrpa	261	224	37
Atp9a	64	5	59
Snrpc	429	330	99
Nanos3	1	1	0
Snrpn	11	0	11
Nanos1	22	21	1
Syap1	18	5	13
Tmem39b	42	28	14
Nanos2	1	1	0
Tmem39a	8	7	1
Elmsan1	1	0	1
S100a6	7	6	1
Lin7a	15	12	3
Lin7c	95	47	48
Lrfn2	5	2	3
Rasgef1b	47	19	28
Lrfn3	10	1	9
Rasgef1a	6	0	6
Lrfn4	19	5	14
Lrfn5	68	55	13
Rasgef1c	1	1	0
Lrfn1	19	5	14
Cspg5	69	44	25
Rbm8a2	10	8	2
Sppl2b	23	6	17
Sppl2a	18	1	17
Cspg4	1	0	1
Lyplal1	7	7	0
Dnm1l	60	1	59
Urod	58	42	16
Ndc80	30	16	14
Scrt1	22	2	20
Syt11	222	38	184
Syt12	1	1	0
Ece1	5	0	5
Ece2	26	0	26
Atp7a	14	0	14
Defb42	2	2	0
Pcca	13	4	9
Pccb	7	4	3
Syt15	1	0	1
Syt16	49	9	40
Syt14	13	0	13
Tfdp2	45	12	33
Syt17	1	1	0
Nynrin	7	0	7
Sh3kbp1	40	3	37
Cd276	13	0	13
Cyb5a	237	227	10
Cyb5b	54	22	32
Chpf2	5	1	4
Xndc1	5	0	5
Nap1l4	261	37	224
Nap1l5	46	45	1
Etf1	72	52	20
Kdsr	19	14	5
Slc24a5	42	0	42
Top1	821	17	804
Hist2h3b	1	1	0
Nap1l1	376	40	336
Brsk2	20	1	19
Nap1l2	11	11	0
Brsk1	30	2	28
Nap1l3	21	21	0
Atp5b	1246	1083	163
Slc24a4	1	0	1
Scrn1	97	61	36
Atp5d	621	578	43
Scrn2	15	11	4
Psat1	59	36	23
Scrn3	3	2	1
Atp5e	494	483	11
Ppil6	2	2	0
Gtf2ird1	12	1	11
Cd247	1	0	1
Ppil4	88	14	74
Ppil3	49	28	21
Mtfr2	2	0	2
Fam204a	62	6	56
Mtfr1	29	13	16
Mbtps1	28	1	27
Cnppd1	21	8	13
Mbtps2	15	5	10
Atp5s	5	1	4
Rars2	22	11	11
Ppil2	108	61	47
Churc1	6	0	6
Ppil1	119	107	12
Gtf2ird2	5	0	5
Atp5j	956	428	528
Atp5k	10	8	2
Atp5h	782	697	85
Atp5o	773	676	97
Sez6l2	31	6	25
Atp5l	929	884	45
Cd24a	1980	1744	236
Msto1	26	13	13
Trove2	73	16	57
Sparcl1	40	9	31
Etfb	7	3	4
Pten	82	44	38
Etfa	61	44	17
Pip5kl1	3	3	0
Adpgk	11	7	4
Mtfp1	8	8	0
Pter	8	5	3
Pros1	1	0	1
Tprkb	60	44	16
Rngtt	28	7	21
Sez6l	11	0	11
Fbxl22	1	0	1
Lima1	61	22	39
Pcdhb2	1	1	0
Eci1	20	13	7
Eci2	141	71	70
Pcdhb7	15	13	2
Pcdhb9	3	3	0
Pcdhb4	3	3	0
Rabac1	264	258	6
Pcdhb6	1	1	0
Pcdhb5	6	5	1
Myef2	57	0	57
Tinf2	12	7	5
Fbxl20	22	5	17
Atp4a	2	0	2
Fn3krp	4	0	4
Gin1	28	24	4
Ech1	82	73	9
Pcdha5	2	0	2
Ythdf1	48	19	29
Ythdf2	133	84	49
Pnmal1	21	3	18
Mboat7	34	28	6
Ythdf3	28	7	21
Nnat	2779	2454	325
Cnbp	513	445	68
Mboat1	2	0	2
Mboat2	54	21	33
Pnmal2	44	43	1
Rin1	1	0	1
Rin2	1	0	1
Rilp	1	0	1
Arhgef7	64	3	61
Arhgef6	1	0	1
Arhgef4	18	9	9
Rasa2	21	6	15
Fubp1	466	152	314
Rasa1	51	2	49
Pycr2	72	59	13
Arhgef2	94	23	71
Pycr1	25	9	16
Fubp3	21	12	9
Arhgef1	26	2	24
Rasa3	5	2	3
Lonp2	36	11	25
Tmem30a	61	25	36
Cd200	104	59	45
Lonp1	45	18	27
Arhgef9	33	1	32
Ift140	1	0	1
Id2	881	856	25
Id1	72	71	1
Crybg3	1	0	1
Id4	85	77	8
Id3	60	54	6
Cisd2	98	95	3
Ehbp1l1	1	0	1
Cisd1	290	282	8
Cisd3	9	9	0
Knstrn	81	77	4
Pck2	11	6	5
Slc11a2	16	2	14
Tomm70a	79	38	41
Ptk2	34	8	26
Gm10036	207	204	3
Ick	35	8	27
Ptk7	5	1	4
Etl4	6	1	5
Gtpbp8	20	10	10
Gtpbp6	56	18	38
Gtpbp4	83	15	68
Gtpbp3	11	5	6
Gtpbp2	83	24	59
Gtpbp1	19	1	18
Tmeff2	14	13	1
Ecm1	1	0	1
Tmeff1	150	49	101
Selenbp1	3	2	1
Apbb1	151	104	47
Apbb2	58	31	27
Ide	14	0	14
Leprotl1	73	57	16
Dync1h1	83	0	83
Gabpa	13	4	9
Cyb561	7	4	3
Bcl2l11	10	2	8
Bcl2l13	27	6	21
