"p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pold1",7.98576641162126e-27,0.348586757799069,0.403,0.077,2.23585487992572e-22,"4","Pold1"
"Rps24",9.46463547363655e-27,0.352288300751102,1,0.997,2.64990863990876e-22,"4","Rps24"
"Phgdh",1.43396788150852e-26,0.379366066198433,0.563,0.143,4.01482327464755e-22,"4","Phgdh"
"Rangap1",2.28858531266615e-26,0.602494414902487,0.807,0.385,6.40758115840269e-22,"4","Rangap1"
"Ccdc34",2.44673016845721e-26,0.638025378781838,0.95,0.683,6.85035512564651e-22,"4","Ccdc34"
"Nt5dc2",3.02147379487585e-26,0.509015686463514,0.681,0.231,8.45952233089339e-22,"4","Nt5dc2"
"Snrpg",3.65846181396241e-26,0.367966971413543,1,0.994,1.0242961386732e-21,"4","Snrpg"
"Paics",5.62535326519228e-26,0.69086719674475,0.79,0.403,1.57498640718854e-21,"4","Paics"
"Ncapd3",6.52039820738819e-26,0.42317221058911,0.504,0.129,1.82558109010454e-21,"4","Ncapd3"
"Grb10",1.27762813618441e-25,0.430745441292977,0.462,0.105,3.57710325568911e-21,"4","Grb10"
"Gadd45g",1.33699832890179e-25,0.998212851100426,0.756,0.348,3.74332792125922e-21,"4","Gadd45g"
"Mdk",2.49612028978386e-25,0.78226630565532,0.899,0.54,6.98863758733684e-21,"4","Mdk"
"Myo10",2.53250829368848e-25,0.36386431862847,0.361,0.066,7.090516720669e-21,"4","Myo10"
"H1fx",2.74987005630186e-25,0.673109686711324,0.941,0.603,7.69908618363396e-21,"4","H1fx"
"H1f0",5.13426309883988e-25,0.767348388356346,0.958,0.656,1.43749098241319e-20,"4","H1f0"
"Ezh2",7.66009614882989e-25,0.65641828577501,0.899,0.672,2.14467371974939e-20,"4","Ezh2"
"Plk4",1.26697191521249e-24,0.303069045470257,0.378,0.074,3.54726796821194e-20,"4","Plk4"
"Cdc25b",1.76844327814654e-24,0.363697299851222,0.387,0.079,4.95128749015469e-20,"4","Cdc25b"
"Fbln1",2.37821207255056e-24,0.391771584465392,0.487,0.131,6.65851816072706e-20,"4","Fbln1"
"Atp5g2",4.23032179201373e-24,0.44410679065899,1,0.921,1.184405495328e-19,"4","Atp5g2"
"Pim1",4.29879432944742e-24,0.505959943087646,0.588,0.194,1.20357643635869e-19,"4","Pim1"
"Dlx11",7.5383831497159e-24,0.585206823445068,0.655,0.217,2.11059651425746e-19,"4","Dlx1"
"Hist1h4i",7.86841967539016e-24,0.54151263016772,0.588,0.198,2.20300014071574e-19,"4","Hist1h4i"
"Lsm2",1.20755990789465e-23,0.641569590981195,0.84,0.544,3.38092623012345e-19,"4","Lsm2"
"Mcm4",1.43351771734247e-23,0.32001754021353,0.378,0.077,4.01356290501544e-19,"4","Mcm4"
"Six31",1.46943261102169e-23,0.703819702654154,0.353,0.065,4.11411742433853e-19,"4","Six3"
"Prim2",1.64125849154365e-23,0.404377792487663,0.471,0.121,4.5951955246239e-19,"4","Prim2"
"Nup62",2.29085589042492e-23,0.372246804979702,0.588,0.183,6.4139383220117e-19,"4","Nup62"
"Gltp",3.63533576126156e-23,0.282475791363075,0.378,0.077,1.01782130643801e-18,"4","Gltp"
"Diaph3",5.65789431084716e-23,0.30611103082837,0.37,0.074,1.58409724915099e-18,"4","Diaph3"
"Ccnd1",6.88042005918111e-23,0.499325750772074,0.336,0.064,1.92638000816953e-18,"4","Ccnd1"
"Haus4",7.75802440129604e-23,0.315781997459771,0.403,0.091,2.17209167187486e-18,"4","Haus4"
"Snrpb",7.91459558211657e-23,0.510727897570731,0.966,0.861,2.215928471081e-18,"4","Snrpb"
"4930427A07Rik",8.99971168005157e-23,0.305090024812083,0.361,0.075,2.51973927618084e-18,"4","4930427A07Rik"
"Wee1",1.12706804887078e-22,0.333513375921548,0.378,0.078,3.1555651232284e-18,"4","Wee1"
"Gapdh",1.95388155048488e-22,0.436043319115325,1,0.993,5.47047756504756e-18,"4","Gapdh"
"Tead2",2.35349530819928e-22,0.488287049769484,0.605,0.204,6.58931616389635e-18,"4","Tead2"
"Hmgn5",3.25849722349676e-22,0.618443941369918,0.731,0.346,9.12314052634622e-18,"4","Hmgn5"
"Rfc5",4.76829133017502e-22,0.405900880341728,0.538,0.163,1.3350262066224e-17,"4","Rfc5"
"Tpt1",5.44601231608979e-22,0.282575911761832,1,1,1.52477452825882e-17,"4","Tpt1"
"Pola2",7.10825686241507e-22,0.288943994668282,0.361,0.076,1.99016975633897e-17,"4","Pola2"
"Nxt1",9.1665481533283e-22,0.513747717387192,0.689,0.286,2.56645015196886e-17,"4","Nxt1"
"Clic4",9.23069705206165e-22,0.437031215419406,0.597,0.207,2.58441056063622e-17,"4","Clic4"
"Rnaseh2c",1.11281164369681e-21,0.559251180845144,0.84,0.483,3.11565004002234e-17,"4","Rnaseh2c"
"Nsmce4a",2.12048181795907e-21,0.525280585601976,0.79,0.399,5.9369249939218e-17,"4","Nsmce4a"
"Id1",2.31276345906535e-21,0.33449393551616,0.403,0.093,6.47527513269116e-17,"4","Id1"
"Nmral1",3.64860761585155e-21,0.575360546587522,0.714,0.323,1.02153716028612e-16,"4","Nmral1"
"Ska2",4.19959951836578e-21,0.564595346195881,0.63,0.256,1.17580387315205e-16,"4","Ska2"
"Hdgf",4.30033091905878e-21,0.650270199632401,0.933,0.723,1.20400665071808e-16,"4","Hdgf"
"Gins1",5.7848515727426e-21,0.383534116113472,0.445,0.124,1.61964274333647e-16,"4","Gins1"
"Tox3",8.22162991950274e-21,0.516200896531398,0.639,0.241,2.30189194486238e-16,"4","Tox3"
"Haus5",8.23470515534537e-21,0.294774435812434,0.37,0.083,2.3055527493936e-16,"4","Haus5"
"Abracl",9.03775491766929e-21,0.75882170846873,0.975,0.721,2.53039062184905e-16,"4","Abracl"
"Shfm1",1.02646961254046e-20,0.503226832771374,0.992,0.955,2.87390962119077e-16,"4","Shfm1"
"Dynlt1f",1.10177877058094e-20,0.43482014845592,0.647,0.245,3.0847602018725e-16,"4","Dynlt1f"
"Skp2",1.27772179458404e-20,0.360653507107825,0.479,0.135,3.57736548047638e-16,"4","Skp2"
"Chaf1b",1.84536643564644e-20,0.415795773447328,0.471,0.137,5.16665694652291e-16,"4","Chaf1b"
"Cdk6",2.11976429021444e-20,0.388800513453702,0.336,0.072,5.93491605974239e-16,"4","Cdk6"
"Sox21",2.49227504521239e-20,0.333693289701604,0.345,0.072,6.97787167158564e-16,"4","Sox21"
"Siva1",3.92569286771134e-20,0.587657305945726,0.79,0.438,1.09911548910182e-15,"4","Siva1"
"Actl6a",3.94777861962687e-20,0.475862934693505,0.891,0.546,1.10529905792313e-15,"4","Actl6a"
"Trim59",5.37998167875992e-20,0.54101195124555,0.681,0.307,1.5062872704192e-15,"4","Trim59"
"Dnmt1",7.70495696802084e-20,0.507802842934061,0.681,0.288,2.15723385190647e-15,"4","Dnmt1"
"Sumo2",8.46944623489317e-20,0.318331143315364,0.992,0.987,2.37127555684539e-15,"4","Sumo2"
"Rps27l",8.47675106237343e-20,0.509118765062817,0.983,0.834,2.37332076244331e-15,"4","Rps27l"
"Tex30",1.43579902277156e-19,0.375146141187759,0.521,0.168,4.0199501039558e-15,"4","Tex30"
"Psmc3ip",1.64708499817079e-19,0.420639939632744,0.571,0.209,4.61150857787859e-15,"4","Psmc3ip"
"Lsm3",1.69823490251911e-19,0.511159006764411,0.908,0.603,4.75471808007301e-15,"4","Lsm3"
"Exosc8",1.98071969251938e-19,0.486512174276476,0.739,0.357,5.54561899511576e-15,"4","Exosc8"
"Rnd31",2.03557407614168e-19,0.514924083912359,0.571,0.2,5.69920029838148e-15,"4","Rnd3"
"Nap1l1",2.61530398599555e-19,0.508543039329373,0.95,0.84,7.32232809999033e-15,"4","Nap1l1"
"Snrpe",2.95512582688766e-19,0.36438681070765,0.992,0.969,8.27376129012007e-15,"4","Snrpe"
"Efhd2",3.7929639029064e-19,0.371142362485363,0.479,0.139,1.06195403353573e-14,"4","Efhd2"
"Srsf2",3.87311523235385e-19,0.466439532103778,0.983,0.877,1.08439480275443e-14,"4","Srsf2"
"Dbi",5.46872355550679e-19,0.265312034297371,0.916,0.735,1.53113322107079e-14,"4","Dbi"
"Ncapd2",5.58776119755132e-19,0.526052682260181,0.546,0.201,1.56446138009042e-14,"4","Ncapd2"
"Pkmyt1",6.57894761818386e-19,0.307371804246832,0.311,0.066,1.84197375413912e-14,"4","Pkmyt1"
"Marcks",6.9789116908172e-19,0.435629101083216,0.975,0.913,1.953955695195e-14,"4","Marcks"
"Csrp1",6.98632988669259e-19,0.391795621826622,0.353,0.084,1.95603264167619e-14,"4","Csrp1"
"Vim",8.2908162121608e-19,0.350501288125311,0.798,0.408,2.32126272308078e-14,"4","Vim"
"Notch1",8.92931725881817e-19,0.272079521659032,0.395,0.098,2.50003024612391e-14,"4","Notch1"
"Ppia1",9.80652836473079e-19,0.322981842692634,1,1,2.74563181155733e-14,"4","Ppia"
"Dnph1",9.85473893605052e-19,0.265068863779639,0.395,0.103,2.75912980731542e-14,"4","Dnph1"
"Rhoc",1.30369314829903e-18,0.282944233016315,0.336,0.076,3.65008007660763e-14,"4","Rhoc"
"Nudt41",1.42794102409503e-18,0.607775845363978,0.739,0.364,3.99794927926127e-14,"4","Nudt4"
"Suv39h2",2.94319362118176e-18,0.282138007151028,0.445,0.13,8.24035350058469e-14,"4","Suv39h2"
"Syce2",2.98050670620852e-18,0.413879889394616,0.588,0.236,8.34482267604262e-14,"4","Syce2"
"Lsm6",3.24778880116103e-18,0.470710124116507,0.916,0.695,9.09315908549064e-14,"4","Lsm6"
"Cxxc5",3.71216522079402e-18,0.353464989717664,0.571,0.206,1.03933201851791e-13,"4","Cxxc5"
"Ung",4.72933624398313e-18,0.539216680744084,0.345,0.088,1.3241195615904e-13,"4","Ung"
"Rfc2",7.4848000841611e-18,0.513832935345595,0.723,0.372,2.09559432756342e-13,"4","Rfc2"
"Hn1l",7.81713521694625e-18,0.365739944084328,0.521,0.182,2.18864151804061e-13,"4","Hn1l"
"Zeb1",1.14908170567798e-17,0.409309673137371,0.513,0.171,3.2171989595572e-13,"4","Zeb1"
"Cdca4",1.86886080849858e-17,0.368375950930487,0.529,0.191,5.23243649163431e-13,"4","Cdca4"
"Dtymk",2.11566353955034e-17,0.488064064537735,0.798,0.503,5.92343477803303e-13,"4","Dtymk"
"Nrm",2.50207137934953e-17,0.279187192630035,0.328,0.077,7.00529944790281e-13,"4","Nrm"
"Ezr",3.0210443216676e-17,0.463956032244267,0.639,0.265,8.45831989180494e-13,"4","Ezr"
"Atf5",3.05932599109551e-17,0.409511678461382,0.454,0.146,8.5655009098692e-13,"4","Atf5"
"Chd7",4.18436132736548e-17,0.422114159934871,0.605,0.234,1.17153748443579e-12,"4","Chd7"
"Rad21",4.64491142560785e-17,0.527121249779695,0.655,0.323,1.30048230094169e-12,"4","Rad21"
"Topbp1",5.11707797421164e-17,0.366224575263508,0.471,0.161,1.43267949121978e-12,"4","Topbp1"
"Mfng",7.48700935764957e-17,0.394593216308638,0.521,0.181,2.09621287995473e-12,"4","Mfng"
"Itgb3bp",9.27145435103559e-17,0.27883123004904,0.403,0.118,2.59582178920294e-12,"4","Itgb3bp"
"Hnrnpf",1.20735740718773e-16,0.561327849666793,0.882,0.73,3.38035926864421e-12,"4","Hnrnpf"
"Banf1",1.38723215072249e-16,0.475588717240182,0.908,0.747,3.88397257559283e-12,"4","Banf1"
"1810037I17Rik",1.63063993247667e-16,0.487960633906571,0.807,0.486,4.56546568294817e-12,"4","1810037I17Rik"
"Tubb4b",1.6631801729199e-16,0.763579478564149,0.866,0.656,4.65657184814113e-12,"4","Tubb4b"
"Kpna2",2.31645110009117e-16,0.344848578134415,0.328,0.083,6.48559979003525e-12,"4","Kpna2"
"Nucks1",2.36708634269253e-16,0.578173873788767,0.857,0.652,6.62736834227055e-12,"4","Nucks1"
"Rnaseh2a",4.36299538987682e-16,0.407534369123035,0.555,0.228,1.22155144925771e-11,"4","Rnaseh2a"
"S100a16",5.05245474550621e-16,0.342267705227051,0.311,0.075,1.41458627964683e-11,"4","S100a16"
"Tuba1c",6.61707954395607e-16,0.438945035653068,0.319,0.082,1.85264993071682e-11,"4","Tuba1c"
"Mis12",7.7370026320123e-16,0.338022727184489,0.454,0.155,2.1662059969108e-11,"4","Mis12"
"Txn1",8.23654026095178e-16,0.402053872645609,0.95,0.852,2.30606654226128e-11,"4","Txn1"
"Rnf26",9.1438817160419e-16,0.396416566169147,0.496,0.184,2.56010400285741e-11,"4","Rnf26"
"Pax6",1.01519250575496e-15,0.390052612913712,0.622,0.253,2.84233597761273e-11,"4","Pax6"
"Rpl22l1",1.05369133421274e-15,0.415433796680243,0.975,0.864,2.95012499752882e-11,"4","Rpl22l1"
"Ss18",1.17591073113474e-15,0.271923484931677,0.454,0.148,3.29231486503105e-11,"4","Ss18"
"Terf1",1.37006223922493e-15,0.266279394677898,0.395,0.117,3.83590025738196e-11,"4","Terf1"
"Egr1",1.45481768465001e-15,0.582443896549326,0.395,0.124,4.07319855348311e-11,"4","Egr1"
"Tubg1",1.53625049086449e-15,0.437517927306964,0.714,0.378,4.30119412432239e-11,"4","Tubg1"
"Gng5",1.76877160087728e-15,0.550528701973311,0.891,0.671,4.95220672813621e-11,"4","Gng5"
"Sae1",1.97995482885046e-15,0.436938555960366,0.857,0.522,5.54347752981552e-11,"4","Sae1"
"Tcf3",2.02819264132199e-15,0.424844014870911,0.723,0.391,5.67853375717332e-11,"4","Tcf3"
"Pole3",2.28086751497905e-15,0.436665824256261,0.714,0.381,6.38597286843834e-11,"4","Pole3"
"Lsm8",3.59170298337729e-15,0.453126373811401,0.756,0.466,1.00560500128597e-10,"4","Lsm8"
"Pold2",3.77902264998167e-15,0.395283797146412,0.529,0.207,1.05805076154187e-10,"4","Pold2"
"Alyref",4.00608678676763e-15,0.389334760324398,0.555,0.243,1.1216241785592e-10,"4","Alyref"
"Srsf7",4.53148597344724e-15,0.423297915683083,0.933,0.827,1.26872544284576e-10,"4","Srsf7"
"Cdk2ap1",4.86505265748452e-15,0.514534701763116,0.773,0.486,1.36211744304251e-10,"4","Cdk2ap1"
"Prdx4",5.11665310657982e-15,0.424392069197783,0.613,0.286,1.43256053678022e-10,"4","Prdx4"
"Cep83",6.13529958660681e-15,0.273114754430087,0.437,0.146,1.71776117825817e-10,"4","Cep83"
"Dlx21",1.0252160014292e-14,0.632989257543619,0.571,0.251,2.87039976080148e-10,"4","Dlx2"
"Ssrp1",1.10341354273373e-14,0.47576514718268,0.924,0.693,3.08933723694591e-10,"4","Ssrp1"
"Prdx1",1.14714705919779e-14,0.517617721563557,0.857,0.656,3.21178233634196e-10,"4","Prdx1"
"Ngdn",1.25214211114798e-14,0.319163968885494,0.639,0.296,3.50574748279212e-10,"4","Ngdn"
"Ddx39b",3.0607496726252e-14,0.40848254444024,0.958,0.787,8.56948693341604e-10,"4","Ddx39b"
"Lsm4",3.51804019951778e-14,0.360152422661083,0.941,0.779,9.84980895060987e-10,"4","Lsm4"
"Hnrnpa3",3.77434920341725e-14,0.383406148327536,0.983,0.871,1.05674228997276e-09,"4","Hnrnpa3"
"Nedd41",3.99514093954385e-14,0.359506267730119,0.958,0.736,1.11855956025349e-09,"4","Nedd4"
"Larp7",4.3503067470094e-14,0.3394939608534,0.588,0.262,1.21799888302769e-09,"4","Larp7"
"Slc25a5",5.14821465753121e-14,0.527698881027344,0.916,0.798,1.44139713981559e-09,"4","Slc25a5"
"Eif1",5.33016893615125e-14,0.258385929710643,1,0.997,1.49234069874363e-09,"4","Eif1"
"Mrpl18",5.68188249191664e-14,0.361994167986746,0.899,0.746,1.59081346008682e-09,"4","Mrpl18"
"Hspa14",6.35452118789932e-14,0.370010192808144,0.639,0.307,1.77913884218805e-09,"4","Hspa14"
"Tsen15",6.39359673836582e-14,0.284995071021499,0.454,0.163,1.79007921480766e-09,"4","Tsen15"
"Smc1a",7.3966069972732e-14,0.475374650387615,0.832,0.644,2.07090202709655e-09,"4","Smc1a"
"Baz1b",9.22960045327882e-14,0.392184721143071,0.773,0.428,2.584103534909e-09,"4","Baz1b"
"Ube2i",9.59797077552487e-14,0.392953332653743,0.975,0.777,2.68723985773145e-09,"4","Ube2i"
"Tmem123",9.64384688658145e-14,0.266621690892269,0.269,0.066,2.70008425130507e-09,"4","Tmem123"
"Erdr1",1.0213848782498e-13,0.468551878707021,0.79,0.469,2.8596733821238e-09,"4","Erdr1"
"Gm13889",1.10776678967715e-13,0.400767838670074,0.546,0.223,3.10152545773808e-09,"4","Gm13889"
"Cbx5",1.22921842198064e-13,0.404328259722699,0.899,0.645,3.44156573786141e-09,"4","Cbx5"
"Cep57",1.26280999995601e-13,0.38857214614979,0.605,0.283,3.53561543787684e-09,"4","Cep57"
"Hnrnpab",1.35962091493328e-13,0.320298434624742,0.992,0.934,3.80666663763021e-09,"4","Hnrnpab"
"Nudt21",1.79860661622633e-13,0.38180773336465,0.908,0.677,5.03573880411047e-09,"4","Nudt21"
"Eef1d",1.84633463395728e-13,0.432931905979937,0.849,0.57,5.16936770815359e-09,"4","Eef1d"
"Erh",2.63164406171686e-13,0.267748737877996,1,0.975,7.36807704399486e-09,"4","Erh"
"Qk",2.7447910034009e-13,0.266030861364216,0.613,0.25,7.68486585132185e-09,"4","Qk"
"Orc6",2.85003845240103e-13,0.401013238818652,0.672,0.36,7.97953765903242e-09,"4","Orc6"
"Tdp2",4.53475367270947e-13,0.256055576333175,0.462,0.172,1.2696403332852e-08,"4","Tdp2"
"Naa50",4.67962749146758e-13,0.414349837429729,0.597,0.307,1.31020210506109e-08,"4","Naa50"
"Smarca5",7.66798725502982e-13,0.397113614359244,0.857,0.616,2.14688307166325e-08,"4","Smarca5"
"Rfc1",9.68392092329361e-13,0.42126540782498,0.571,0.279,2.71130418010374e-08,"4","Rfc1"
"Ptbp1",1.25461354284762e-12,0.328853952568548,0.471,0.194,3.51266699726477e-08,"4","Ptbp1"
"Ubald2",1.36157202058809e-12,0.439106341701621,0.916,0.787,3.81212934324253e-08,"4","Ubald2"
"Cntrl",1.49720485537976e-12,0.252874464231014,0.319,0.096,4.19187415409226e-08,"4","Cntrl"
"Ppih",1.76552548927069e-12,0.318948310147955,0.706,0.369,4.94311826486007e-08,"4","Ppih"
"Stag1",1.97171445330727e-12,0.322028567895965,0.639,0.314,5.5204061263697e-08,"4","Stag1"
"Smc6",2.02971371226296e-12,0.377765396315509,0.824,0.544,5.68279245159385e-08,"4","Smc6"
"Nes",2.15303137725648e-12,0.295822419792962,0.42,0.155,6.02805725004269e-08,"4","Nes"
"Hnrnpd",2.85315026562417e-12,0.422898923808388,0.849,0.626,7.98825011369454e-08,"4","Hnrnpd"
"Smc3",2.86294177809484e-12,0.357902005372859,0.958,0.722,8.01566439030993e-08,"4","Smc3"
"Mrfap1",3.23085552472707e-12,0.361484587799266,0.958,0.88,9.04574929813085e-08,"4","Mrfap1"
"Mfap2",3.30328717515644e-12,0.426215802634092,0.807,0.568,9.24854343300299e-08,"4","Mfap2"
"Arpp19",3.90690568554716e-12,0.355677382606084,0.916,0.756,1.09385545383949e-07,"4","Arpp19"
"Tdrkh",4.07089735150155e-12,0.260286059562012,0.487,0.198,1.1397698404734e-07,"4","Tdrkh"
"D030056L22Rik",4.29685378907171e-12,0.36512052809826,0.748,0.444,1.2030331238643e-07,"4","D030056L22Rik"
"Hnrnpa11",4.9422807372167e-12,0.277310286009578,1,0.982,1.38373976080593e-07,"4","Hnrnpa1"
"Pgp",5.71844762982169e-12,0.344066234957685,0.639,0.331,1.60105096739748e-07,"4","Pgp"
"H3f3b",6.85532936657965e-12,0.308976653911099,1,1,1.91935511605497e-07,"4","H3f3b"
"Snrpd1",8.46965390040745e-12,0.301515336578701,0.966,0.942,2.37133369903608e-07,"4","Snrpd1"
"Myl12a",9.06322246620709e-12,0.2947183498873,0.63,0.306,2.53752102608866e-07,"4","Myl12a"
"Mthfd2",9.14177759101919e-12,0.272970055714155,0.345,0.119,2.55951488993355e-07,"4","Mthfd2"
"Oard1",9.6567488678987e-12,0.335828143552641,0.655,0.358,2.70369654803428e-07,"4","Oard1"
"Wbp5",1.0027474709222e-11,0.375331436934371,0.941,0.879,2.80749236908798e-07,"4","Wbp5"
"Gnai21",1.14392604254912e-11,0.39756527483096,0.882,0.626,3.20276413392903e-07,"4","Gnai2"
"Fam60a",1.14809413335321e-11,0.32188778729784,0.622,0.296,3.21443395456231e-07,"4","Fam60a"
"Scaf11",1.16838786003412e-11,0.349430063688306,0.697,0.383,3.27125233052354e-07,"4","Scaf11"
"Npm1",1.35998742682972e-11,0.332048015379984,1,0.991,3.80769279763784e-07,"4","Npm1"
"Rbbp4",1.45509999446071e-11,0.38050069925592,0.815,0.59,4.0739889644911e-07,"4","Rbbp4"
"Pbdc1",1.72393228466585e-11,0.361469605921086,0.613,0.32,4.82666561060745e-07,"4","Pbdc1"
"Hmg20b",1.74690405352512e-11,0.333592843166256,0.605,0.289,4.89098196905963e-07,"4","Hmg20b"
"Arl6ip6",1.96606449316392e-11,0.361260804771559,0.529,0.254,5.50458736796033e-07,"4","Arl6ip6"
"Mbd3",1.97337550553854e-11,0.34741675325828,0.908,0.755,5.52505674040681e-07,"4","Mbd3"
"Snrnp25",1.97636679898859e-11,0.288725910083293,0.622,0.303,5.53343176380826e-07,"4","Snrnp25"
"Nol7",2.02321779828782e-11,0.344291443305389,0.933,0.8,5.66460519164623e-07,"4","Nol7"
"Impdh2",2.54005997698242e-11,0.400682830943902,0.815,0.542,7.11165992355537e-07,"4","Impdh2"
"Atf4",2.54976490330879e-11,0.351644986648746,0.891,0.596,7.13883177628394e-07,"4","Atf4"
"Thoc7",2.98386934085543e-11,0.372177505622386,0.908,0.706,8.35423738052703e-07,"4","Thoc7"
"Tra2b",3.13275123814355e-11,0.340862552394475,0.983,0.884,8.77107691655432e-07,"4","Tra2b"
"Ddx39",3.37132941326104e-11,0.339529635495779,0.639,0.352,9.43904809124827e-07,"4","Ddx39"
"Nudcd2",3.38396168874704e-11,0.344942694567133,0.588,0.308,9.47441593615398e-07,"4","Nudcd2"
"Mrps14",3.45914589159536e-11,0.360324335112335,0.84,0.624,9.68491666728869e-07,"4","Mrps14"
"Bub3",4.47620828528298e-11,0.4994935817337,0.765,0.573,1.25324879571353e-06,"4","Bub3"
"Ppwd1",4.63158797875708e-11,0.287399859109797,0.471,0.204,1.29675200229241e-06,"4","Ppwd1"
"Cnot6",4.88314290150136e-11,0.362068737374493,0.681,0.393,1.36718234956235e-06,"4","Cnot6"
"Dctpp1",4.94873550279865e-11,0.467066533373077,0.824,0.682,1.38554696607357e-06,"4","Dctpp1"
"Coq7",5.1623843766544e-11,0.290439353890917,0.664,0.344,1.4453643777757e-06,"4","Coq7"
"Dnaaf2",8.5294974194761e-11,0.30891632958008,0.454,0.2,2.38808868750492e-06,"4","Dnaaf2"
"Cenpc1",1.12141063036935e-10,0.25962989149092,0.454,0.191,3.1397254829081e-06,"4","Cenpc1"
"Xrcc1",1.27288201337064e-10,0.26160531278929,0.529,0.249,3.56381506103512e-06,"4","Xrcc1"
"Efnb1",1.48999197650867e-10,0.352680697195744,0.681,0.405,4.17167953582898e-06,"4","Efnb1"
"Dnajb1",1.57596169637724e-10,0.391427299772936,0.773,0.537,4.412377557517e-06,"4","Dnajb1"
"G3bp1",2.54354199952088e-10,0.331434573319158,0.874,0.711,7.12140889025855e-06,"4","G3bp1"
"Ncaph2",2.74678287559726e-10,0.337989461960429,0.58,0.294,7.69044269509721e-06,"4","Ncaph2"
"H2afy",2.83121376167023e-10,0.328972583728411,0.941,0.828,7.92683228992431e-06,"4","H2afy"
"Whsc1",2.8984625202973e-10,0.348309129156508,0.782,0.491,8.11511536432838e-06,"4","Whsc1"
"Dck",3.12935592653901e-10,0.285136374642123,0.387,0.159,8.76157072312393e-06,"4","Dck"
"Pnrc2",3.23135145030702e-10,0.262612288823896,0.538,0.255,9.0471377905696e-06,"4","Pnrc2"
"Cdkn2d",3.92751538441681e-10,0.452171888660933,0.613,0.375,1.09962575732902e-05,"4","Cdkn2d"
"Hsp90aa1",4.29436106440528e-10,0.307739059206612,1,0.994,1.20233521081219e-05,"4","Hsp90aa1"
"Rbm8a",4.66676350141183e-10,0.299879455421648,0.95,0.805,1.30660044512528e-05,"4","Rbm8a"
"Rbmx2",5.14911971921132e-10,0.278172919099242,0.546,0.272,1.44165053898479e-05,"4","Rbmx2"
"Brd8",5.60358379887825e-10,0.346613496888246,0.706,0.429,1.56889139200993e-05,"4","Brd8"
"Fxn",5.75279819907921e-10,0.275000576254404,0.513,0.247,1.6106684397782e-05,"4","Fxn"
"Cbx1",5.83555161055199e-10,0.275831909554572,0.95,0.858,1.63383773992235e-05,"4","Cbx1"
"Rhno1",5.87934404066591e-10,0.328815910882106,0.672,0.389,1.64609874450564e-05,"4","Rhno1"
"Nelfe",5.90745958367952e-10,0.284616800569546,0.597,0.315,1.65397053423859e-05,"4","Nelfe"
"Magoh",7.48834272512429e-10,0.324935735434746,0.798,0.638,2.0965861961803e-05,"4","Magoh"
"Fkbp3",8.0106204554355e-10,0.360284065290989,0.95,0.883,2.24281351511283e-05,"4","Fkbp3"
"Ift27",8.89346187885605e-10,0.299596928446565,0.731,0.431,2.48999145684212e-05,"4","Ift27"
"Rbbp7",9.0499781052928e-10,0.367038687688819,0.622,0.391,2.53381286991988e-05,"4","Rbbp7"
"Glul",1.01674941800328e-09,0.291211257819739,0.58,0.308,2.84669502052558e-05,"4","Glul"
"Pou3f41",1.10782082746761e-09,0.304179473773578,0.42,0.175,3.10167675274381e-05,"4","Pou3f4"
"Dlx6os11",1.30036166600426e-09,0.4668354165816,0.504,0.246,3.64075259247872e-05,"4","Dlx6os1"
"Asf1a",1.39139883284166e-09,0.318810308871044,0.664,0.378,3.89563845219007e-05,"4","Asf1a"
"Hnrnpdl",1.49641694475871e-09,0.292879253906247,0.975,0.856,4.18966816193543e-05,"4","Hnrnpdl"
